PopulationId,OneIns,MoreIns,NoIns
1437,2661,308,970
1438,3324,430,1541
1439,2618,470,755
1440,2971,389,1377
1441,3557,966,1146
1442,2185,224,1469
1443,2422,353,1163
1444,4118,592,1255
1445,2740,578,1009
1446,2804,313,1060
1447,2859,512,1032
1448,2753,551,398
1449,3941,834,753
1450,2052,395,416
1451,3060,248,1404
1452,2508,438,405
1453,2779,728,165
1454,3536,857,584
1455,2513,688,418
1456,2263,397,24
1457,2926,519,1730
1458,1709,95,955
1459,2454,258,1247
1460,3044,227,2610
1461,2713,418,1671
1462,4370,582,1271
1463,2096,471,529
1464,3403,275,1530
1465,2789,554,1457
1466,2577,499,280
1467,2826,678,375
1468,2264,249,555
1469,2419,401,267
1470,3737,763,374
1471,2027,459,196
1472,3137,680,644
1473,5422,1108,629
1474,0,0,0
1475,3622,428,385
1476,1871,568,365
1477,4034,726,1091
1478,1867,254,115
1479,3231,1001,230
1480,3346,708,355
1481,4180,1063,645
1482,3031,357,424
1483,3177,719,318
1484,1422,322,79
1485,3713,558,287
1486,3984,474,285
1487,4420,494,474
1488,3383,948,664
1489,3391,447,829
1490,3102,390,1095
1491,1966,347,663
1492,2371,302,249
1493,2075,493,353
1494,3082,769,1459
1495,2107,735,734
1496,3481,920,589
1497,3766,1037,348
1498,4511,1200,480
1499,2152,340,216
1500,2343,756,111
1501,2924,784,122
1502,3614,424,533
1503,2335,380,341
1504,3064,282,534
1505,2062,495,448
1506,3985,959,661
1507,2298,365,627
1508,2451,362,493
1509,3509,808,154
1510,2483,546,113
1511,3041,819,90
1512,2522,524,144
1513,3474,568,358
1514,3109,249,732
1515,5103,505,852
1516,4742,708,671
1517,3476,489,600
1518,3059,564,397
1519,1823,167,239
1520,2157,313,554
1521,3027,281,281
1522,4304,710,427
1523,3493,597,180
1524,2326,324,213
1525,4698,1070,304
1526,2557,555,507
1527,3024,713,708
1528,2772,495,447
1529,3511,498,560
1530,2598,311,714
1531,2726,348,1082
1532,1595,287,261
1533,3008,406,918
1534,2347,234,337
1535,2192,537,505
1536,2457,476,438
1537,1526,401,419
1538,2477,192,488
1539,1771,267,625
1540,2295,283,952
1541,2106,154,1118
1542,2172,367,704
1543,2355,283,854
1544,2331,381,540
1545,2731,354,1066
1546,2379,204,1337
1547,4196,885,1060
1548,2604,325,937
1549,1905,369,804
1550,1441,313,226
1551,1996,287,1416
1552,1653,365,742
1553,3267,716,662
1554,2210,522,813
1555,1375,318,354
1556,1989,537,320
1557,1753,191,905
1558,3050,665,833
1559,2023,418,1138
1560,1816,319,893
1561,1706,160,734
1562,1935,690,243
1563,2180,328,599
1564,1932,320,657
1565,2391,321,684
1566,2551,266,961
1567,2701,259,295
1568,1726,252,386
1569,2095,659,716
1570,1745,596,419
1571,2384,289,343
1572,2433,309,685
1573,1825,367,393
1574,2329,571,247
1575,2546,502,463
1576,3141,387,747
1577,2668,211,730
1578,3135,331,385
1579,1475,331,220
1580,2724,482,985
1581,3372,594,1159
1582,1452,236,398
1583,1686,259,641
1584,1551,294,617
1585,3176,478,1134
1586,1699,317,745
1587,2087,381,720
1588,2353,530,1988
1589,2121,359,855
1590,1404,292,565
1591,2749,297,1768
1592,2282,541,962
1593,1851,342,1019
1594,1342,517,484
1595,1543,243,897
1596,2090,329,1733
1597,2508,488,1341
1598,2486,249,1016
1599,1437,553,1420
1600,2094,520,1510
1601,2433,810,1198
1602,1369,502,784
1603,941,238,730
1604,1512,375,654
1605,1293,400,740
1606,2662,306,1887
1607,2059,179,1743
1608,2898,351,2175
1609,2285,302,1837
1610,1291,410,1268
1611,1368,357,1140
1612,1958,281,1768
1613,2292,104,1346
1614,1632,144,912
1615,2214,321,853
1616,2504,324,292
1617,1727,432,221
1618,1996,320,308
1619,2111,266,398
1620,2924,287,365
1621,2572,231,1337
1622,1893,283,1735
1623,2949,357,1909
1624,2552,505,1896
1625,1763,138,1920
1626,1712,205,1408
1627,2157,191,751
1628,2903,384,212
1629,2880,458,231
1630,2968,487,228
1631,1686,347,261
1632,2986,214,342
1633,1479,259,222
1634,3248,829,694
1635,2365,282,318
1636,2481,362,477
1637,2703,341,474
1638,3066,524,429
1639,3846,383,705
1640,2199,301,739
1641,2424,483,1850
1642,1523,140,543
1643,1313,221,1163
1644,1947,317,615
1645,1562,277,516
1646,1597,267,644
1647,1558,161,257
1648,1693,179,591
1649,2603,443,879
1650,2648,355,988
1651,2870,345,747
1652,2129,315,871
1653,2396,378,1269
1654,1671,220,632
1655,2803,456,1886
1656,3122,598,1450
1657,1674,322,510
1658,2503,334,1216
1659,2613,333,1375
1660,1807,232,696
1661,2643,390,714
1662,2931,462,1324
1663,1999,359,962
1664,2797,605,1681
1665,1830,280,791
1666,2309,285,557
1667,2529,588,1310
1668,1654,194,734
1669,1851,364,904
1670,2079,824,549
1671,3332,633,1080
1672,2909,733,932
1673,3284,468,1617
1674,2185,263,843
1675,1238,187,408
1676,1338,298,639
1677,1895,196,1020
1678,3687,600,1550
1679,3140,307,1003
1680,2960,249,1655
1681,1031,112,287
1682,1933,372,1228
1683,3012,334,1355
1684,1827,368,1052
1685,2121,305,2111
1686,3236,323,1332
1687,1614,196,1067
1688,1860,415,951
1689,1808,172,760
1690,1823,250,1121
1691,2777,483,1776
1692,1103,185,713
1693,1694,236,806
1694,2787,228,1792
1695,2812,380,1598
1696,2888,256,1321
1697,1540,220,685
1698,1804,240,877
1699,1505,172,881
1700,2209,205,1153
1701,1705,344,1444
1702,1555,182,859
1703,345,14,82
1704,2178,193,780
1705,2990,643,1500
1706,1165,446,689
1707,1337,842,857
1708,2218,1144,1779
1709,1718,678,808
1710,917,782,651
1711,1057,336,694
1712,2641,663,1121
1713,2933,240,718
1714,7,21,1
1715,1546,237,328
1716,1195,977,219
1717,2013,410,502
1718,3290,299,710
1719,4779,265,1729
1720,1230,79,954
1721,2218,310,1765
1722,2293,432,2114
1723,1687,266,1208
1724,1478,227,906
1725,2322,217,1292
1726,2680,405,998
1727,2615,442,1490
1728,1906,208,1738
1729,2377,250,1739
1730,1678,299,1444
1731,1323,194,1494
1732,820,29,1308
1733,1161,185,2175
1734,1160,271,1982
1735,1784,355,2713
1736,1101,83,2206
1737,1137,252,916
1738,1480,210,1065
1739,2381,447,1900
1740,1576,236,1812
1741,1591,147,2073
1742,1644,400,1416
1743,1107,61,1410
1744,1033,159,1230
1745,1015,93,1194
1746,1528,157,1206
1747,1624,451,1415
1748,3415,578,304
1749,3111,326,1861
1750,1453,105,713
1751,1616,180,1049
1752,1486,117,1462
1753,961,242,1476
1754,2234,231,1927
1755,1729,250,1083
1756,1492,276,1016
1757,2006,312,881
1758,2733,500,1626
1759,2079,267,695
1760,2567,309,2101
1761,1545,352,883
1762,2164,228,1815
1763,1648,87,2034
1764,1718,239,1079
1765,2068,220,2639
1766,1022,99,1057
1767,1625,207,1774
1768,1203,172,953
1769,1297,378,592
1770,1938,194,1552
1771,1663,125,997
1772,1912,159,1572
1773,1812,55,1447
1774,820,89,985
1775,1595,109,1304
1776,1337,164,1762
1777,1633,198,1992
1778,1661,172,1502
1779,1139,102,835
1780,1394,124,1212
1781,2118,294,1492
1782,2350,253,2083
1783,1350,289,760
1784,2592,357,747
1785,2351,510,1020
1786,2211,507,1983
1787,1556,251,1171
1788,2152,233,2191
1789,2180,272,1494
1790,1824,315,1776
1791,1130,211,892
1792,2853,201,2752
1793,2630,213,1977
1794,3143,512,128
1795,3234,612,252
1796,2420,144,445
1797,2165,260,480
1798,3857,314,912
1799,2523,185,661
1800,2075,379,175
1801,1965,287,198
1802,2258,451,266
1803,1867,574,251
1804,2100,532,212
1805,1823,98,488
1806,2455,208,577
1807,1877,462,222
1808,3417,678,623
1809,4001,484,419
1810,3384,743,704
1811,2156,486,324
1812,2675,492,720
1813,2609,201,595
1814,3612,749,791
1815,2181,348,282
1816,3952,639,991
1817,4308,580,680
1818,2649,385,786
1819,2060,495,926
1820,2725,339,1979
1821,2415,263,1160
1822,2686,760,1277
1823,3696,630,1465
1824,2753,670,794
1825,1856,318,906
1826,1969,478,937
1827,1455,498,445
1828,1277,407,466
1829,1549,314,735
1830,3848,513,1653
1831,2077,236,644
1832,1931,460,1796
1833,2550,478,1206
1834,1095,340,228
1835,2292,488,1383
1836,1590,354,1089
1837,2595,601,1489
1838,2218,421,1278
1839,3259,736,2165
1840,1394,673,213
1841,1719,192,1727
1842,1798,168,1275
1843,1647,129,1222
1844,1858,121,1632
1845,1934,348,2967
1846,1256,199,1088
1847,2084,234,1498
1848,1638,612,676
1849,1412,296,913
1850,2116,478,1137
1851,2026,275,1180
1852,1848,226,881
1853,1695,332,798
1854,2027,229,377
1855,2503,391,344
1856,2883,402,589
1857,1926,321,900
1858,2500,586,1226
1859,2588,422,964
1860,2598,364,1160
1861,2881,305,1802
1862,4193,172,1170
1863,3508,216,123
1864,1101,235,798
1865,1396,134,997
1866,1273,155,1078
1867,1098,148,930
1868,1775,173,1235
1869,2368,348,825
1870,1376,203,675
1871,1963,205,1058
1872,5256,574,424
1873,1110,128,818
1874,751,171,581
1875,1944,209,1376
1876,2767,386,1899
1877,3123,222,2657
1878,2766,173,1624
1879,1882,132,1423
1880,2963,365,2020
1881,2132,265,1500
1882,2342,161,1577
1883,2216,322,1696
1884,1623,139,1532
1885,1900,54,1423
1886,1958,169,1166
1887,2765,314,1776
1888,2900,207,1647
1889,2325,317,1429
1890,2517,238,1916
1891,3458,310,1968
1892,2255,226,727
1893,2603,252,1756
1894,2076,354,1558
1895,3090,189,2671
1896,1899,407,955
1897,2913,181,1713
1898,1478,307,1052
1899,1889,256,1416
1900,2106,555,1582
1901,2874,461,1778
1902,2655,346,2022
1903,3198,440,868
1904,4020,631,2256
1905,2755,226,1505
1906,2738,228,2239
1907,2797,228,1877
1908,3278,221,2176
1909,1643,258,944
1910,3153,337,1800
1911,1404,278,948
1912,2227,338,1081
1913,4048,812,2062
1914,2353,536,2001
1915,3713,363,2041
1916,3812,363,1938
1917,2213,250,1583
1918,3698,989,1060
1919,1604,540,303
1920,2565,996,763
1921,1374,572,522
1922,1429,457,261
1923,3256,685,1110
1924,2267,503,898
1925,2299,476,742
1926,1721,314,908
1927,2164,414,1030
1928,2667,673,1236
1929,1472,498,555
1930,2706,568,916
1931,2627,1525,192
1932,3186,1388,802
1933,2475,1048,1635
1934,2112,467,1065
1935,1473,415,1353
1936,2307,1545,576
1937,2305,441,1022
1938,1529,337,1120
1939,1943,196,1355
1940,2977,462,1258
1941,3169,844,925
1942,2318,363,989
1943,1778,863,734
1944,1406,335,845
1945,1711,464,1564
1946,1727,251,1414
1947,1800,295,1004
1948,2622,606,1103
1949,2723,629,490
1950,4143,881,687
1951,3238,920,731
1952,3211,919,979
1953,2616,258,1831
1954,2124,259,1279
1955,2847,1139,893
1956,2067,179,1263
1957,2681,375,1521
1958,2243,190,1619
1959,2167,339,1182
1960,1882,100,1169
1961,1783,486,1168
1962,1942,451,902
1963,2240,300,1051
1964,2132,57,1503
1965,3378,188,1187
1966,2405,309,1022
1967,1867,342,1173
1968,2787,389,1420
1969,2637,309,845
1970,3199,865,1500
1971,3319,474,1752
1972,3055,558,1435
1973,3074,515,1286
1974,1988,319,1410
1975,3833,432,1672
1976,2163,336,1834
1977,3560,809,1539
1978,3092,747,1285
1979,3018,580,2440
1980,2460,409,1231
1981,2658,507,1326
1982,1931,257,919
1983,2806,570,1538
1984,1776,431,600
1985,2843,597,1475
1986,1275,278,586
1987,1878,358,1095
1988,2258,602,1047
1989,1905,278,635
1990,3374,770,1790
1991,3046,475,1324
1992,3514,348,772
1993,3137,433,1112
1994,3618,739,2015
1995,3943,488,1960
1996,2876,749,298
1997,3058,906,191
1998,2797,876,207
1999,2143,671,88
2000,3670,819,102
2001,2292,502,26
2002,2470,564,66
2003,2282,633,102
2004,2570,580,32
2005,3064,677,40
2006,3037,691,80
2007,4695,1323,301
2008,2791,512,149
2009,2870,596,118
2010,2673,643,116
2011,2388,720,103
2012,2278,316,208
2013,1907,268,83
2014,4229,432,467
2015,4130,966,491
2016,1555,928,89
2017,2053,648,166
2018,2621,908,278
2019,9563,1477,371
2020,4496,322,418
2021,2797,276,305
2022,3515,273,334
2023,1202,161,118
2024,1625,303,74
2025,3348,314,150
2026,3344,607,307
2027,2294,368,157
2028,1936,779,210
2029,3693,888,437
2030,4894,977,423
2031,4227,536,491
2032,3372,346,1120
2033,3917,360,335
2034,2355,234,509
2035,2401,353,363
2036,4034,551,2155
2037,2326,236,523
2038,2147,279,331
2039,2411,307,653
2040,2249,516,174
2041,1558,661,139
2042,2746,440,314
2043,4032,789,406
2044,3138,667,391
2045,3629,666,73
2046,3405,572,54
2047,1849,194,1035
2048,2104,220,822
2049,2335,582,866
2050,2401,250,867
2051,2974,215,788
2052,2565,328,846
2053,2351,146,474
2054,2104,208,451
2055,1946,199,489
2056,3127,410,963
2057,2321,452,1210
2058,1534,354,527
2059,1802,364,293
2060,1869,202,495
2061,3506,469,480
2062,2868,566,289
2063,2599,438,188
2064,3612,450,397
2065,4498,623,610
2066,3881,385,257
2067,2499,387,918
2068,4795,505,1314
2069,2425,248,528
2070,2991,433,648
2071,3488,517,352
2072,1804,371,502
2073,2404,299,845
2074,2397,212,593
2075,2818,403,886
2076,1663,320,140
2077,2558,214,714
2078,2781,348,665
2079,2240,393,505
2080,2261,279,477
2081,1941,354,81
2082,2055,333,480
2083,2486,385,496
2084,2813,457,353
2085,3513,529,382
2086,2774,966,84
2087,776,169,323
2088,2617,370,1514
2089,2480,311,1310
2090,3453,1019,367
2091,4567,731,766
2092,2725,354,300
2093,3424,605,1111
2094,5738,689,746
2095,2149,533,333
2096,4310,894,366
2097,4436,824,729
2098,3284,692,179
2099,4340,634,243
2100,2982,495,425
2101,4275,445,681
2102,2878,736,374
2103,4253,904,548
2104,2439,325,298
2105,1766,220,609
2106,1031,115,464
2107,1749,356,266
2108,2224,381,353
2109,2029,594,716
2110,1353,232,609
2111,2417,407,756
2112,3476,544,1314
2113,2218,384,992
2114,1627,517,214
2115,4142,453,2042
2116,4826,592,1352
2117,4370,330,1700
2118,2095,485,317
2119,3945,693,827
2120,2745,420,1295
2121,1764,261,333
2122,1874,251,645
2123,3298,403,834
2124,1601,126,671
2125,3946,318,1289
2126,1915,283,544
2127,3638,241,1446
2128,3898,516,628
2129,1833,167,1110
2130,2978,191,1412
2131,2415,185,1042
2132,2621,378,1195
2133,2877,328,1468
2134,1841,263,1047
2135,2629,273,1616
2136,2133,161,1493
2137,2334,316,1143
2138,2052,266,1174
2139,3625,1058,274
2140,1831,326,685
2141,3253,445,713
2142,3038,534,651
2143,2300,619,347
2144,2094,335,345
2145,3014,363,783
2146,3603,266,1393
2147,2680,365,929
2148,2680,387,853
2149,4042,623,263
2150,3173,531,1336
2151,2806,370,673
2152,2883,213,600
2153,2931,459,629
2154,1519,370,147
2155,2683,886,116
2156,4068,726,284
2157,2259,189,100
2158,2692,678,421
2159,4620,972,287
2160,4280,862,568
2161,4989,807,864
2162,4217,653,600
2163,2321,332,345
2164,5076,575,737
2165,6695,1068,1418
2166,4623,935,854
2167,3932,928,427
2168,4915,1025,1266
2169,4350,1044,665
2170,1635,356,87
2171,3678,835,638
2172,4653,1100,874
2173,3117,829,642
2174,3047,923,1154
2175,1568,335,312
2176,3802,738,865
2177,1666,314,134
2178,2860,640,336
2179,1224,292,303
2180,4487,1079,1399
2181,3926,800,1715
2182,2762,422,616
2183,1783,399,583
2184,3774,800,1226
2185,2788,545,908
2186,2378,550,531
2187,4982,1205,1693
2188,2037,813,968
2189,2049,875,772
2190,2964,619,1011
2191,3715,796,1192
2192,3521,900,1183
2193,2576,373,840
2194,2118,935,864
2195,3001,854,1522
2196,2912,523,616
2197,2989,584,1328
2198,3395,904,1224
2199,2513,531,1435
2200,3001,559,776
2201,2890,395,1032
2202,2040,501,917
2203,4200,869,619
2204,3961,938,581
2205,3245,592,1000
2206,2169,532,139
2207,2182,485,745
2208,2385,263,758
2209,4514,685,1231
2210,1782,186,412
2211,1531,512,458
2212,4939,1302,1167
2213,3430,664,1332
2214,3548,889,774
2215,4923,727,558
2216,3280,333,419
2217,3147,473,396
2218,2270,338,437
2219,2930,497,421
2220,1595,322,346
2221,4203,674,579
2222,5702,524,1075
2223,4356,865,582
2224,2553,281,641
2225,2419,392,869
2226,0,0,0
2227,5807,601,1566
2228,2389,108,975
2229,4453,299,1214
2230,4606,483,1481
2231,4729,1272,304
2232,2432,511,218
2233,4437,762,232
2234,3612,805,196
2235,2275,422,283
2236,5055,868,669
2237,3289,421,719
2238,3158,481,457
2239,3651,554,150
2240,1709,339,86
2241,2860,309,919
2242,3726,449,679
2243,2499,322,360
2244,4257,893,367
2245,3188,463,731
2246,2547,493,212
2247,3065,431,487
2248,3761,769,500
2249,2048,420,349
2250,2770,288,211
2251,3900,482,380
2252,4286,806,382
2253,1931,197,392
2254,4553,860,355
2255,5044,596,739
2256,4022,872,683
2257,4356,789,733
2258,3850,964,454
2259,4582,598,596
2260,1794,743,230
2261,3181,638,357
2262,3417,343,631
2263,4059,727,904
2264,6000,1373,449
2265,3797,190,162
2266,3883,985,326
2267,2320,400,588
2268,3247,694,231
2269,3542,314,1029
2270,3749,235,1009
2271,4837,564,1101
2272,3723,371,1547
2273,2615,321,1594
2274,2816,244,1064
2275,4234,434,2046
2276,3972,420,1044
2277,1822,124,132
2278,1832,330,720
2279,3221,299,988
2280,3566,206,1646
2281,4171,668,1830
2282,5203,691,1722
2283,4360,261,1723
2284,2795,471,1498
2285,2298,252,979
2286,2817,332,1085
2287,3247,115,1878
2288,2248,171,1080
2289,2818,199,1339
2290,3976,320,1862
2291,3299,352,894
2292,2191,261,883
2293,5076,617,1660
2294,105,142,45
2295,2093,263,298
2296,3846,555,583
2297,1693,185,305
2298,3476,699,775
2299,5804,851,868
2300,3738,381,302
2301,4840,616,604
2302,3265,478,631
2303,4026,459,844
2304,4984,652,582
2305,3053,463,288
2306,3800,568,818
2307,4872,723,1071
2308,3987,652,376
2309,3945,644,899
2310,2715,407,583
2311,4017,507,440
2312,2044,232,267
2313,1463,258,92
2314,2343,251,327
2315,1793,83,188
2316,5018,819,469
2317,1256,236,126
2318,5428,799,922
2319,2664,536,395
2320,3839,591,361
2321,4065,517,406
2322,4395,454,821
2323,4921,520,570
2324,4090,648,1084
2325,2264,406,678
2326,3044,633,891
2327,3366,526,973
2328,3819,425,1816
2329,3008,224,657
2330,2671,338,737
2331,3741,382,1853
2332,1280,230,492
2333,2656,178,1069
2334,3302,188,1351
2335,1769,109,739
2336,2087,281,786
2337,2799,414,1706
2338,1126,144,260
2339,3447,466,1656
2340,4556,478,1661
2341,2098,248,981
2342,4395,873,2196
2343,3044,467,1255
2344,1106,184,326
2345,3940,360,1489
2346,2940,260,1092
2347,1832,200,620
2348,4462,428,1493
2349,2264,241,1028
2350,3034,350,1284
2351,2874,413,1357
2352,3455,414,1395
2353,3547,556,1180
2354,2280,344,612
2355,2801,230,552
2356,3963,478,1597
2357,4222,473,1093
2358,4653,848,1019
2359,4283,593,544
2360,2638,489,519
2361,3384,615,954
2362,4680,476,720
2363,2933,380,595
2364,4165,448,776
2365,2644,312,398
2366,3924,630,1000
2367,3443,717,1526
2368,4295,592,708
2369,1421,315,384
2370,1514,218,304
2371,1865,468,204
2372,4834,513,1025
2373,3921,787,673
2374,3916,441,1112
2375,2675,367,525
2376,3856,908,1284
2377,3532,518,1025
2378,3098,628,787
2379,2057,409,975
2380,3841,612,1314
2381,2514,371,969
2382,3734,529,850
2383,3898,341,1391
2384,4853,488,1846
2385,3085,477,1197
2386,2493,368,894
2387,1424,284,320
2388,3101,331,1028
2389,3005,215,1067
