URBANIZED_AREA_POP_CEN_2010,URBAN_CLUSTER_POP_CEN_2010,RURAL_POP_CEN_2010
2790,0,0
2458,0,0
1495,0,0
1915,0,0
2399,0,0
4390,0,0
3073,0,0
4048,0,0
2912,0,0
3678,0,0
4575,0,0
3696,0,0
1499,0,0
2580,0,0
1303,0,0
2379,0,0
1452,0,0
4430,0,0
2963,0,0
1543,0,0
1640,0,0
2272,0,0
1116,0,0
3799,0,0
3929,0,0
3788,0,0
5051,0,0
4501,0,0
2643,0,0
3687,0,0
3447,0,0
3014,0,0
5280,0,0
3313,0,0
5160,0,0
4103,0,0
3649,0,0
2076,0,0
5371,0,0
4954,0,0
4887,0,0
6611,0,1267
5576,0,0
7869,0,381
6212,0,455
6060,0,0
6202,0,115
3762,0,1954
5785,0,0
1314,0,0
2285,0,0
2098,0,0
8323,0,282
5152,0,0
4764,0,0
6776,0,0
2432,0,1171
5214,0,0
6211,0,0
6137,0,0
2854,0,0
3733,0,0
6011,0,0
3616,0,0
5948,0,0
4226,0,0
3914,0,275
4647,0,768
0,2613,404
912,187,5036
4450,0,0
4929,0,0
3855,0,0
4431,0,0
5272,0,0
7089,0,0
6583,0,0
6467,0,0
7367,0,0
5157,0,0
5519,0,0
7628,0,324
4601,0,0
5171,0,347
0,16,3462
4043,0,0
3208,0,248
5043,0,542
3707,0,0
8510,0,172
5879,0,0
3775,0,142
4741,0,0
5471,0,0
5360,0,0
2191,0,0
3412,0,0
5906,0,0
4305,0,0
4189,0,0
5042,0,0
4658,0,0
3641,0,0
3757,0,0
4448,0,0
3462,0,243
6660,0,0
6596,0,0
2503,0,0
2916,0,0
4910,0,0
4815,0,0
4331,0,0
3225,0,0
5590,0,0
5367,0,0
4991,0,579
3289,0,1263
2747,0,2028
1541,0,3987
620,0,2731
6418,0,336
5415,0,143
2541,0,2552
5536,0,0
2352,0,1317
0,1908,3682
0,2520,2308
0,1746,2471
0,2842,3894
0,2919,0
0,3183,0
0,4472,0
0,470,3131
0,0,0
24,0,0
0,0,0
0,2380,0
0,2182,0
0,2128,0
0,2779,0
0,2052,0
0,2595,0
0,2888,0
0,1616,0
0,2886,2680
0,1598,2246
0,1274,1966
0,0,2631
0,2246,2051
0,2210,1520
0,802,3420
0,24,4045
5010,0,0
4565,0,0
5438,0,0
5485,0,0
6445,0,0
5870,0,0
4226,0,0
8009,0,0
5332,0,0
6556,0,0
4526,0,0
5889,0,0
4887,0,0
2040,0,0
3226,0,0
4665,0,0
2693,0,0
5073,0,0
3007,0,0
4997,0,0
4309,0,0
3410,0,0
3868,0,0
4915,0,0
5182,0,0
2742,0,0
2553,0,0
2339,0,0
4314,0,0
6253,0,0
4332,0,0
5674,0,0
3592,0,0
4295,0,0
3767,0,0
4039,0,0
3166,0,0
4121,0,0
2556,0,0
5154,0,0
6911,0,0
6718,0,0
4981,0,0
3906,0,0
2554,0,0
4281,0,0
4405,0,0
3751,0,0
5559,0,0
4749,0,0
3391,0,0
4950,0,0
4126,0,0
4448,0,0
5934,0,0
6358,0,0
5214,0,0
4292,0,0
5134,0,0
7823,0,0
6141,0,0
3498,0,0
4135,0,0
7562,0,0
5412,0,0
4043,0,0
4670,0,0
4024,0,0
5218,0,0
4607,0,0
3137,0,0
2915,0,0
2985,0,0
5615,0,0
3811,0,0
6642,0,0
6599,0,0
4145,0,0
3576,0,0
4923,0,0
4576,0,0
4873,0,0
7272,0,0
7164,0,0
5181,0,0
5489,0,0
4941,0,0
3325,0,0
2571,0,0
6208,0,0
5055,0,0
5545,0,0
3588,0,0
5223,0,0
5348,0,0
5408,0,0
4692,0,0
5466,0,0
2381,0,0
5376,0,0
6324,0,0
6803,0,0
6702,0,0
7073,0,0
3961,0,0
6153,0,0
4472,0,0
4908,0,0
6829,0,0
5715,0,0
5705,0,0
5249,0,0
6160,0,0
4292,0,0
4525,0,0
4026,0,0
5101,0,0
4246,0,0
5479,0,0
7787,0,0
3362,0,0
5994,0,0
3818,0,0
6396,0,0
5357,0,0
7186,0,0
7195,0,0
6247,0,0
5130,0,0
5962,0,0
5372,0,0
4421,0,0
6592,0,0
3800,0,0
6838,0,0
6483,0,0
2890,0,0
6266,0,216
6819,0,0
6353,0,0
3387,0,0
3620,0,0
6067,0,0
6474,0,0
5556,0,0
3280,0,0
3593,0,0
5177,0,0
4295,0,0
3703,0,0
3975,0,0
3243,0,0
5955,0,0
4315,0,0
3734,0,0
5032,0,0
6482,0,0
6844,0,0
5702,0,0
7362,0,0
5430,0,0
5286,0,0
4201,0,0
3901,0,0
7536,0,0
4004,0,0
4718,0,0
6555,0,0
5134,0,0
4533,0,0
3499,0,0
4416,0,0
3760,0,0
5239,0,0
5439,0,0
4285,0,0
3723,0,0
4588,0,0
6614,0,0
7174,0,0
5999,0,0
2741,0,0
5159,0,0
3770,0,0
4428,0,0
6046,0,0
5375,0,0
4797,0,0
2613,0,0
5659,0,0
6091,0,0
7121,0,0
3998,0,0
6492,0,0
3715,0,0
4655,0,0
3940,0,0
3891,0,0
3249,0,0
6158,0,0
5392,0,0
4329,0,0
4155,0,0
2103,0,0
3998,0,0
4116,0,0
3526,0,0
5204,0,0
2362,0,0
8058,0,0
3026,0,0
4788,0,0
4995,0,0
3821,0,0
4697,0,0
6492,0,1144
2535,0,0
2331,0,1215
3406,0,0
4626,0,0
2854,0,0
6707,0,0
2709,0,0
4435,0,0
4377,0,0
4530,0,0
5687,0,0
4393,0,0
6762,0,0
2929,0,0
4029,0,0
5531,0,0
3218,0,0
6999,0,0
6267,0,0
6094,0,0
6145,0,0
5956,0,0
4280,0,0
5806,0,0
4384,0,0
2159,0,0
5452,0,0
3620,0,0
3180,0,0
2453,0,0
4969,0,0
5332,0,0
6790,0,0
4307,0,0
5524,0,0
3097,0,0
5720,0,0
4064,0,0
4124,0,0
3572,0,0
5167,0,0
5747,0,0
4681,0,0
3857,0,0
4510,0,0
4838,0,0
4443,0,0
2815,0,0
2338,0,0
5527,0,0
6562,0,0
4671,0,0
4216,0,0
3374,0,0
4747,0,0
3629,0,0
3962,0,0
4559,0,0
6919,0,0
4804,0,0
1190,0,0
1479,0,0
1443,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2,0,0
3058,0,0
7316,0,0
0,0,0
11367,0,0
8109,0,0
10290,0,0
731,0,0
1434,0,0
6547,0,0
3397,0,0
4479,0,0
3005,0,0
2782,0,0
5518,0,0
7476,0,0
8478,0,0
8660,0,0
4917,0,0
6040,0,0
6398,0,0
2189,0,0
5434,0,0
4869,0,0
3772,0,0
4227,0,0
1264,0,0
7114,0,0
6398,0,0
4492,0,0
3106,0,0
2550,0,0
8234,0,0
5156,0,0
6612,0,0
3393,0,0
3151,0,0
2447,0,0
9237,0,0
5860,0,0
8651,0,0
7817,0,0
5145,0,0
4270,0,0
16538,0,0
1136,0,0
2524,0,0
7229,0,0
4942,0,0
5055,0,0
3408,0,0
4536,0,0
4204,0,0
2257,0,0
3322,0,0
2781,0,0
3512,0,0
5401,0,0
4511,0,0
5224,0,0
4437,0,0
6380,0,0
8090,0,0
6202,0,0
11740,0,0
5461,0,0
7614,0,0
2759,0,0
8871,0,0
5429,0,0
8664,0,0
6215,0,0
4319,0,0
4159,0,0
2277,0,0
5966,0,0
8391,0,0
4442,0,0
5377,0,0
8047,0,0
3262,0,0
4092,0,0
1595,0,0
2618,0,0
0,0,0
4799,0,0
6338,0,0
7026,0,0
5708,0,0
7883,0,0
6304,0,0
1806,0,0
8780,0,0
73,0,0
3040,0,0
155,0,0
5224,0,0
7316,0,0
1945,0,0
1992,0,0
1116,0,0
230,0,0
2058,0,0
966,0,0
7351,0,0
4875,0,0
9039,0,0
183,0,0
7169,0,0
3512,0,0
992,0,0
441,0,0
1401,0,0
117,0,0
1412,0,0
2397,0,0
2303,0,0
3543,0,0
3364,0,0
8767,0,0
1120,0,0
3971,0,0
8554,0,0
3633,0,0
10218,0,0
2719,0,0
12774,0,0
6928,0,0
6270,0,0
6038,0,0
4195,0,0
2816,0,0
10590,0,0
6208,0,0
11174,0,0
6596,0,0
15344,0,0
6471,0,0
12444,0,0
9257,0,0
7813,0,0
4462,0,0
25,0,0
4864,0,0
6743,0,0
5542,0,0
4274,0,0
7904,0,0
2755,0,0
2863,0,0
7066,0,0
5842,0,0
2294,0,0
5437,0,0
8306,0,0
7275,0,0
9320,0,0
13749,0,0
9350,0,0
5345,0,0
2298,0,0
10751,0,0
5650,0,0
3346,0,0
9623,0,0
3744,0,0
3131,0,0
6437,0,0
9308,0,0
6624,0,0
6127,0,0
6402,0,0
7317,0,0
6564,0,0
5675,0,0
8108,0,0
7855,0,0
8989,0,0
5504,0,0
8939,0,0
5248,0,0
2093,0,0
10820,0,0
9151,0,0
3912,0,0
9293,0,0
7476,0,0
8866,0,0
6768,0,0
8667,0,0
7835,0,0
4190,0,0
5701,0,0
8974,0,0
6008,0,0
11547,0,0
3083,0,0
8807,0,0
3584,0,0
9009,0,0
6558,0,0
8197,0,0
3931,0,0
641,0,0
2090,0,0
1914,0,0
10064,0,0
2581,0,0
1731,0,0
3865,0,0
3633,0,0
5322,0,0
2942,0,0
3329,0,0
4591,0,0
3673,0,0
6637,0,0
10330,0,0
4412,0,0
5619,0,0
3001,0,0
3068,0,0
7556,0,0
6,0,0
6617,0,0
6023,0,0
5370,0,0
2175,0,0
2644,0,0
7917,0,0
3385,0,0
6427,0,0
10149,0,0
3778,0,0
4864,0,0
5248,0,0
8300,0,0
8106,0,0
5865,0,0
7980,0,0
6527,0,0
4465,0,0
6004,0,0
1819,0,0
6404,0,0
6811,0,0
9723,0,0
1938,0,0
2371,0,0
1648,0,0
7642,0,0
3396,0,0
3946,0,0
7370,0,0
14934,0,0
7074,0,0
1101,0,0
2526,0,0
11236,0,0
5771,0,0
3876,0,0
3496,0,0
12087,0,0
8729,0,0
7021,0,0
2173,0,0
8428,0,0
8196,0,0
6370,0,0
2846,0,0
7086,0,0
10292,0,0
2867,0,0
7627,0,0
7216,0,0
4035,0,0
11288,0,0
9033,0,0
6941,0,0
161,0,0
3834,0,0
3753,0,0
3434,0,0
8463,0,0
2,0,0
7709,0,0
5677,0,0
11,0,0
3619,0,0
2262,0,0
2224,0,0
1563,0,0
2274,0,0
1439,0,0
2775,0,0
2451,0,0
2837,0,0
1591,0,0
2462,0,0
2071,0,0
1974,0,0
3502,0,0
3495,0,0
2480,0,0
3805,0,0
2524,0,0
1897,0,0
2948,0,0
2338,0,0
6040,0,0
1210,0,5187
6686,0,3190
8152,0,89
3644,0,0
3271,0,0
2341,0,0
3121,0,0
2225,0,0
2370,0,0
2838,0,0
6993,0,0
0,4853,2547
0,3117,1142
1927,1855,1345
0,3743,0
0,2617,0
0,3878,0
0,2059,0
0,3364,0
0,3941,0
0,5306,0
0,1331,4654
0,1840,0
0,0,3952
0,0,2662
0,3158,3641
0,869,1998
0,1264,0
0,335,4394
613,0,5226
2701,0,0
4739,0,56
2102,0,3227
2913,0,524
2734,0,49
446,0,3542
4765,0,0
0,0,1152
0,0,0
0,0,0
1237,0,0
1366,0,0
2090,0,0
3949,0,0
2719,0,0
2250,0,0
1734,0,0
1159,0,0
2541,0,0
1520,0,0
2064,0,0
2860,0,0
3326,0,0
3747,0,0
3039,0,0
2676,0,0
1799,0,0
2593,0,0
5292,0,0
2292,0,0
3295,0,0
2572,0,0
0,1867,0
0,3599,0
0,2791,0
0,2616,0
0,3458,0
0,4490,0
0,2065,0
0,2578,1438
0,128,2724
972,36,5171
4321,0,65
2694,0,0
4876,0,0
2302,0,0
4141,0,303
0,1067,2752
2302,0,0
183,0,1788
0,0,4498
0,0,1535
0,0,3029
0,0,4555
0,2470,500
0,134,3382
0,162,2465
0,0,4037
0,0,4934
0,1415,4878
0,3071,0
,,
1828,0,1389
2831,0,1150
1575,0,1542
1847,0,0
4367,0,0
6402,0,720
4866,0,1124
1434,0,2977
0,0,4151
0,0,2561
0,0,1522
0,2152,0
1424,0,1386
2476,0,3593
0,3815,0
5105,0,0
998,0,0
2913,0,0
0,1145,4295
0,2363,3004
2,0,0
5,0,0
0,0,4
579,0,0
3545,0,0
1561,0,0
3707,0,0
2358,0,0
3534,0,0
1853,0,0
2647,0,0
3078,0,0
4004,0,0
3099,0,0
2748,0,0
2983,0,0
2438,0,0
2526,0,0
2682,0,0
3894,0,0
2264,0,0
2791,0,0
1736,0,0
2064,0,0
1879,0,0
2683,0,0
2111,0,0
2146,0,0
1472,0,0
2673,0,0
2404,0,0
2184,0,0
2520,0,0
3602,0,0
1580,0,0
2065,0,0
1510,0,0
6978,0,0
2418,0,0
4227,0,0
5120,0,0
1495,0,0
1588,0,0
2735,0,0
2434,0,0
2127,0,0
1975,0,0
2761,0,0
3729,0,0
1473,0,0
2483,0,0
1956,0,0
2510,0,0
1834,0,0
3646,0,0
4096,0,0
2118,0,0
2545,0,0
2391,0,427
5013,0,879
5573,0,0
2784,0,0
4010,0,0
2346,0,1586
2447,0,0
2185,0,0
1991,0,0
4809,0,0
2295,0,0
3371,0,0
3769,0,0
2393,0,554
3179,0,0
5907,0,0
3608,0,0
3924,0,0
4800,0,0
4820,0,0
3598,0,198
1884,0,278
6246,0,0
429,0,2144
6870,0,64
574,0,3680
4247,0,1212
4975,0,137
3099,0,0
6247,0,113
772,0,2954
0,0,5922
1851,0,2286
1213,0,0
3109,0,343
4268,0,0
3699,0,0
5425,0,0
1955,0,18
3129,0,0
2572,0,0
4012,0,0
4449,0,0
2958,0,0
2347,0,0
5505,0,0
5192,0,0
3164,0,0
4979,0,0
2138,0,0
2726,0,0
3822,0,0
3837,0,0
3084,0,0
2471,0,0
3741,0,333
4967,0,0
5946,0,0
2974,0,127
2020,0,175
4079,0,381
5627,0,26
3190,0,0
4070,0,267
2596,0,0
5348,0,442
2819,0,0
451,0,3074
1253,0,5827
193,0,4759
426,0,2981
2757,0,210
1845,0,538
2265,0,0
7637,0,458
3984,0,0
8,0,1855
2890,0,1457
0,2457,2160
0,958,1634
0,109,1577
0,0,2541
0,0,2738
0,0,1964
0,0,468
2110,0,1362
7942,0,2861
3767,0,2425
5418,0,215
0,2185,2420
0,4003,787
0,355,6717
0,129,5971
2108,0,3609
2060,0,2243
2980,0,0
2322,0,0
2919,0,0
2324,0,0
121,179,3447
877,0,3370
0,2,2719
0,1623,1655
0,4012,0
0,2030,0
0,2548,0
0,4684,0
0,0,5025
0,0,3905
0,0,2502
3525,0,0
2566,0,0
6770,0,0
4957,0,0
3203,0,0
4578,0,0
3336,0,0
4744,0,0
2541,0,0
3246,0,0
5007,0,0
6314,0,0
0,3358,0
0,3413,0
0,2057,0
3945,0,469
3949,0,907
5018,0,0
3438,0,0
3649,0,0
8353,0,4
1590,264,5314
0,6978,0
0,3175,455
0,4073,795
0,1553,1984
0,0,5779
1330,0,3431
2914,0,0
4372,0,0
4298,0,9
6842,0,0
938,0,3134
258,3533,3227
0,1636,2533
0,658,3074
0,0,4616
0,0,4490
1661,0,2931
232,0,2442
1376,578,4274
2871,922,100
3045,8,513
1215,18,4273
3317,0,0
3369,0,0
4105,0,0
4962,0,0
3184,0,0
4368,0,0
3029,0,2065
5124,0,0
2216,0,220
4461,0,2699
2279,0,1029
6073,0,194
0,6525,238
0,2746,0
0,2870,113
3627,0,792
4057,0,0
5257,0,0
3896,0,0
4791,0,1700
0,4663,360
4263,98,2597
0,3582,1019
0,0,4432
0,1280,4155
0,6640,244
3043,0,1422
5868,0,380
0,0,3624
3624,0,0
6464,0,0
4160,0,0
6630,0,0
6392,0,0
8240,16,1252
0,100,3198
0,273,2404
0,3482,0
0,2647,0
0,2149,5517
0,6022,178
0,715,3973
0,1388,2560
0,0,3404
0,0,4873
0,0,0
0,0,3543
0,0,3939
0,0,2365
0,0,3353
0,0,5197
0,0,5894
0,0,4973
767,0,3485
2731,0,1475
1119,0,4125
0,0,3664
2382,0,0
213,0,5906
0,1190,4736
0,3913,0
0,2411,0
0,2945,0
0,2627,0
104,712,6005
0,0,4854
0,3928,4056
0,1249,410
0,0,2856
0,2268,4572
0,2976,0
0,3367,0
0,3877,0
0,4364,0
0,3558,0
0,0,0
0,0,4695
0,0,2110
0,0,3900
0,0,4290
0,0,5446
0,0,3044
0,0,1932
0,0,4117
0,2853,2376
0,2400,0
0,3481,0
0,3055,0
0,2450,0
0,2515,0
0,23,5516
0,0,3664
0,1548,2844
3227,0,617
5465,0,2714
4954,0,0
3328,0,0
34,0,5191
0,635,2937
0,2641,0
1969,0,1480
7154,0,617
1947,0,2091
4801,0,444
6792,0,0
4229,0,0
5170,0,137
6747,0,70
5859,0,56
3150,0,1940
7328,0,630
3790,0,1566
4949,0,0
2829,0,0
4413,0,0
3729,0,0
4790,0,0
3360,0,0
3502,0,0
3871,0,0
3683,0,0
2831,0,0
2931,0,0
1076,0,0
1797,0,0
2077,0,0
2145,0,0
7571,0,0
2055,0,0
3033,0,0
1399,0,0
1388,0,0
1504,0,0
2474,0,0
2201,0,0
3295,0,0
0,0,0
2287,0,0
1592,0,0
2134,0,0
1270,0,0
4120,0,0
2437,0,0
3500,0,0
2975,0,0
3984,0,0
29,0,0
2231,0,0
2751,0,0
5340,0,0
5257,0,0
1067,0,0
4321,0,0
5414,0,0
4169,0,0
5644,0,0
5128,0,0
6253,0,0
5949,0,0
3676,0,0
3853,0,0
4611,0,0
3963,0,0
4231,0,0
4116,0,0
1478,0,0
3493,0,0
1188,0,0
2950,0,0
1270,0,0
2811,0,0
4582,0,0
3095,0,0
2796,0,0
2834,0,0
2289,0,0
3135,0,0
3580,0,0
2688,0,0
3,0,0
3571,0,0
2552,0,0
2677,0,0
3934,0,0
3147,0,0
4244,0,0
3427,0,0
0,0,0
2980,0,0
3075,0,0
3050,0,0
2358,0,0
4234,0,0
1330,0,0
2325,0,0
2178,0,0
3848,0,0
2628,0,0
1701,0,0
2487,0,0
2064,0,0
2971,0,0
2910,0,0
2914,0,0
1662,0,0
2413,0,0
2578,0,0
2030,0,0
1745,0,0
1772,0,0
5474,0,0
1411,0,0
1972,0,0
1579,0,0
3604,0,0
3705,0,0
1621,0,0
4348,0,0
2838,0,0
4065,0,0
2109,0,0
2246,0,0
3054,0,0
2265,0,0
2674,0,0
2458,0,0
2794,0,0
2721,0,0
2145,0,0
2333,0,0
2251,0,0
3218,0,0
1543,0,0
3737,0,0
4398,0,0
4136,0,0
2377,0,0
4382,0,0
3313,0,0
3278,0,0
2684,0,0
5539,0,0
2600,0,0
8,0,0
2101,0,0
2244,0,0
2143,0,0
1925,0,0
1054,0,0
1090,0,0
4090,0,0
3928,0,0
2267,0,0
6031,0,0
2054,0,0
2223,0,0
3611,0,0
3633,0,0
1623,0,0
3088,0,0
1236,0,0
3492,0,0
1969,0,0
1914,0,0
2628,0,0
2643,0,0
2930,0,0
1028,0,0
1387,0,0
2098,0,0
1202,0,0
1712,0,0
2539,0,0
2754,0,0
6194,0,0
4016,0,0
7,0,0
6074,0,0
5569,0,0
27,0,0
1795,0,0
5090,0,0
8278,0,0
2638,0,0
5101,0,0
5464,0,0
5440,0,0
4942,0,0
0,0,0
1509,0,0
5546,0,0
5720,0,0
4591,0,0
2876,0,0
8207,0,0
1507,0,0
1542,0,0
1978,0,0
3516,0,0
2339,0,0
7414,0,0
1465,0,0
6220,0,0
2257,0,0
4494,0,0
1755,0,0
6002,0,0
5304,0,0
4444,0,0
1647,0,0
8726,0,0
1846,0,0
8631,0,0
1735,0,0
6887,0,0
1165,0,0
8757,0,0
2256,0,0
6317,0,0
1551,0,0
5722,0,0
1545,0,0
7415,0,0
3438,0,0
4729,0,0
6232,0,0
4230,0,0
5176,0,0
7039,0,0
1351,0,0
6664,0,0
3670,0,0
2162,0,0
0,0,0
4213,0,0
7992,0,0
6743,0,0
3712,0,0
6151,0,0
4645,0,0
4255,0,0
2409,0,0
4018,0,0
6170,0,0
0,0,0
3128,0,0
12575,0,0
3619,0,0
3400,0,0
3268,0,0
4240,0,0
2414,0,0
2690,0,0
4947,0,0
3927,0,0
2426,0,0
2397,0,0
3885,0,0
2592,0,0
2676,0,0
2362,0,0
1597,0,0
2532,0,0
3783,0,0
5598,0,0
4227,0,0
6214,0,0
6808,0,0
0,0,0
56,0,0
2333,0,0
2814,0,0
1657,0,0
4132,0,0
1267,0,0
7527,0,0
1368,0,0
6777,0,0
3918,0,0
3303,0,0
8304,0,0
5094,0,0
3947,0,0
4464,0,0
4033,0,0
4278,0,0
2161,0,0
512,0,0
4604,0,0
1166,0,0
1956,0,0
3381,0,0
6476,0,0
4790,0,0
3669,0,0
4033,0,0
5223,0,0
3236,0,0
3367,0,0
4596,0,0
2571,0,0
1943,0,0
1153,0,0
4773,0,0
12330,0,0
1338,0,0
3355,0,0
2016,0,0
3975,0,0
6006,0,0
3089,0,0
7296,0,0
4284,0,0
1643,0,0
4247,0,0
3058,0,0
7112,0,0
3829,0,0
8570,0,0
3247,0,0
4425,0,0
3760,0,0
3997,0,0
4835,0,0
1326,0,0
5294,0,0
5456,0,0
2506,0,0
6781,0,0
1452,0,0
4047,0,0
4979,0,0
4598,0,0
1486,0,0
4750,0,0
2134,0,0
2811,0,0
1358,0,0
3030,0,0
3021,0,0
5071,0,0
4323,0,0
1410,0,0
1344,0,0
1831,0,0
1657,0,0
1553,0,0
3442,0,0
1837,0,0
1540,0,0
2097,0,0
2619,0,0
2367,0,0
2852,0,0
1866,0,0
1957,0,0
1931,0,0
1521,0,0
1983,0,0
1532,0,0
1739,0,0
2063,0,0
1802,0,0
1442,0,0
2240,0,0
3114,0,0
1675,0,0
1907,0,0
1123,0,0
1577,0,0
1755,0,0
4147,0,0
4222,0,0
5074,0,0
3722,0,0
4643,0,0
2319,0,0
5308,0,0
4573,0,0
3064,0,0
2454,0,0
2303,0,0
2147,0,0
2153,0,0
3915,0,0
1732,0,0
1217,0,0
1647,0,0
73,0,0
1517,0,0
1783,0,0
1567,0,0
1487,0,0
4574,0,0
4550,0,0
3625,0,0
1592,0,0
3641,0,0
2662,0,0
4490,0,0
3254,0,0
4062,0,0
3296,0,0
4196,0,0
1074,0,0
5826,0,0
1280,0,0
3881,0,0
1537,0,0
4700,0,0
1304,0,0
1643,0,0
1525,0,0
1056,0,0
2111,0,0
1706,0,0
1381,0,0
25,0,0
1413,0,0
1268,0,0
1597,0,0
5295,0,0
19,0,0
1234,0,0
2180,0,0
1152,0,0
1583,0,0
2783,0,0
1440,0,0
2746,0,0
1983,0,0
1789,0,0
1,0,0
2388,0,0
2620,0,0
2879,0,0
2782,0,0
1579,0,0
2134,0,0
1416,0,0
1476,0,0
2513,0,0
3148,0,0
3425,0,0
2747,0,0
1960,0,0
113,0,0
1979,0,0
2829,0,0
2650,0,0
2788,0,0
0,0,0
4853,0,0
1675,0,0
2597,0,0
1666,0,0
3233,0,0
1495,0,0
2601,0,0
9612,0,0
3275,0,0
2575,0,0
1706,0,0
2100,0,0
1786,0,0
4094,0,0
4708,0,0
1102,0,0
4210,0,0
4630,0,0
3252,0,0
2883,0,0
3314,0,0
2128,0,0
3616,0,0
3911,0,0
2010,0,0
2303,0,0
2483,0,0
5272,0,0
4973,0,0
6136,0,0
4871,0,0
5811,0,0
0,0,0
5161,0,0
3921,0,0
2630,0,0
4963,0,0
2127,0,0
1363,0,0
1515,0,0
2042,0,0
5028,0,0
3015,0,0
4221,0,0
3571,0,0
3386,0,0
1453,0,0
4678,0,0
4481,0,0
4056,0,0
1371,0,0
2234,0,0
2273,0,0
5263,0,0
2972,0,0
6155,0,0
2455,0,0
3633,0,0
3193,0,0
3755,0,0
1818,0,0
2549,0,0
2280,0,0
1,0,0
7055,0,0
4502,0,0
3425,0,0
4382,0,0
3504,0,0
6850,0,0
3543,0,0
3478,0,0
5388,0,0
4970,0,0
6478,0,0
5318,0,0
2730,0,0
1053,0,0
7642,0,0
5764,0,0
6649,0,0
5953,0,0
5873,0,0
2370,0,0
7277,0,0
2634,0,0
4514,0,0
2131,0,0
1752,0,0
7337,0,0
10266,0,0
7430,0,0
1355,0,0
4079,0,0
0,0,0
17,0,0
5766,0,0
2206,0,0
3681,0,0
3246,0,0
6496,0,0
3789,0,0
3657,0,0
5218,0,0
4400,0,0
3380,0,0
4700,0,0
5369,0,0
3971,0,0
2577,0,0
5368,0,0
4441,0,0
2795,0,0
6865,0,0
3544,0,0
2016,0,0
2249,0,0
2444,0,0
6507,0,0
3803,0,0
2670,0,0
3892,0,0
6868,0,0
2632,0,0
7608,0,0
5283,0,0
0,0,0
2327,0,0
8106,0,0
9943,0,0
4138,0,0
5689,0,0
3319,0,0
6456,0,0
6197,0,0
4116,0,0
6151,0,0
7314,0,0
3556,0,0
2443,0,0
0,0,0
2613,0,0
3034,0,0
1887,0,0
3277,0,0
2559,0,0
2102,0,0
2242,0,0
1537,0,0
3322,0,0
2406,0,0
1673,0,0
1116,0,0
2114,0,0
3388,0,0
3991,0,0
4589,0,0
9104,0,0
2067,0,0
2743,0,0
4990,0,0
1840,0,0
2114,0,0
2521,0,0
2468,0,0
3273,0,0
2252,0,0
1349,0,0
1507,0,0
1668,0,0
1642,0,0
3024,0,0
2794,0,0
0,0,0
4101,0,0
3533,0,0
10910,0,0
6427,0,0
3897,0,0
3550,0,0
3203,0,0
1660,0,0
4057,0,0
3633,0,0
73,0,0
3341,0,0
3566,0,0
4102,0,0
3791,0,0
3679,0,0
1302,0,0
3259,0,0
9572,0,0
5879,0,0
6606,0,0
4743,0,0
72,0,0
1744,0,0
2302,0,0
914,0,0
2603,0,0
4475,0,0
3624,0,0
2199,0,0
2926,0,0
2927,0,0
1360,0,0
2468,0,0
2772,0,0
3000,0,0
2736,0,0
3341,0,0
4241,0,0
2863,0,0
2930,0,0
3178,0,0
6401,0,0
5126,0,0
1806,0,0
8185,0,0
1790,0,0
7216,0,0
1996,0,0
4800,0,0
3836,0,0
3944,0,0
4297,0,0
6197,0,0
0,0,0
4582,0,0
4182,0,0
3069,0,0
2432,0,0
2125,0,0
2546,0,0
5001,0,0
1696,0,0
2901,0,0
3827,0,0
5423,0,0
3165,0,0
5633,0,0
3547,0,0
2628,0,0
6764,0,0
0,91,3332
0,3501,0
0,0,5735
464,0,3504
2152,0,1559
0,0,1680
3074,0,1182
5104,0,901
0,0,2130
0,0,1525
0,0,1880
1287,0,3243
3530,0,2470
975,0,1555
2841,0,1028
1227,0,0
6957,0,22
377,0,1828
6881,0,46
7095,0,246
3327,0,2963
724,0,4243
1473,0,0
183,0,3537
0,0,1133
0,0,2903
1927,0,0
2408,0,0
4915,0,0
5583,0,0
2112,0,0
3987,0,0
1788,0,0
731,0,0
2504,0,0
3258,0,0
4236,0,0
2217,0,0
5207,0,0
3402,0,0
2510,0,0
2197,0,0
12998,0,0
3863,0,0
3847,0,0
2635,0,0
3550,0,0
2758,0,0
8525,0,0
4693,0,0
3914,0,0
1535,0,0
4301,0,0
0,0,0
4024,0,0
3461,0,0
3925,0,0
5153,0,0
5758,0,0
6428,0,0
3067,0,0
3450,0,0
3065,0,0
3813,0,0
2939,0,0
4259,0,0
3158,0,0
5955,0,0
1558,0,0
5433,0,0
4843,0,0
1633,0,0
3587,0,0
3946,0,0
6535,0,0
2690,0,0
6422,0,0
3836,0,0
6372,0,0
4552,0,0
3510,0,0
3412,0,0
5141,0,0
0,0,0
6330,0,0
3320,0,0
4265,0,0
2970,0,0
4507,0,0
4968,0,0
7388,0,0
4299,0,0
8583,0,0
4549,0,0
4279,0,0
2523,0,0
4815,0,0
7001,0,0
2974,0,0
1807,0,0
7485,0,0
5333,0,0
5064,0,0
1867,0,0
6300,0,0
3572,0,0
6399,0,0
8977,0,0
6463,0,0
5323,0,0
5376,0,0
2880,0,0
8490,0,0
105,0,0
4683,0,0
3250,0,0
5823,0,0
4259,0,0
2702,0,0
4741,0,0
5714,0,0
